Wavelength,Intensity0
355.43806,1062
355.47448,1064
355.5109,1062
355.54732,1060
355.58374,1054
355.62016,1060
355.65658,1066
355.693,1068
355.72942,1060
355.76584,1052
355.80226,1072
355.83868,1064
355.8751,1072
355.91152,1056
355.94794,1060
355.98436,1076
356.02078,1070
356.0572,1074
356.09362,1078
356.13004,1066
356.16646,1060
356.20288,1084
356.2393,1068
356.27572,1058
356.31214,1054
356.34856,1068
356.38498,1060
356.4214,1064
356.45782,1060
356.49424,1066
356.53066,1064
356.56708,1064
356.6035,1080
356.63992,1064
356.67634,1070
356.71276,1074
356.74918,1068
356.7856,1070
356.82202,1074
356.85844,1064
356.89486,1062
356.93128,1064
356.9677,1072
357.00412,1060
357.04054,1058
357.07696,1072
357.11338,1064
357.1498,1070
357.18622,1066
357.22264,1064
357.25906,1060
357.29548,1058
357.3319,1070
357.36832,1066
357.40474,1072
357.44116,1054
357.47758,1068
357.514,1052
357.55042,1062
357.58684,1062
357.62326,1066
357.65968,1074
357.6961,1060
357.73252,1072
357.76894,1068
357.80536,1064
357.84178,1068
357.8782,1064
357.91462,1066
357.95104,1086
357.98746,1058
358.02388,1066
358.0603,1060
358.09672,1064
358.13314,1062
358.16956,1070
358.20598,1060
358.2424,1056
358.27882,1066
358.31524,1072
358.35166,1068
358.38808,1064
358.4245,1064
358.46092,1066
358.49734,1062
358.53376,1066
358.57018,1066
358.6066,1070
358.64302,1062
358.67944,1060
358.71586,1060
358.75228,1058
358.7887,1066
358.82512,1072
358.86154,1058
358.89796,1066
358.93438,1062
358.9708,1068
359.00722,1070
359.04364,1072
359.08006,1066
359.11648,1066
359.1529,1054
359.18932,1056
359.22574,1074
359.26216,1066
359.29858,1060
359.335,1060
359.37142,1076
359.40784,1060
359.44426,1056
359.48068,1062
359.5171,1062
359.55352,1066
359.58994,1060
359.62636,1058
359.66278,1076
359.6992,1074
359.73562,1064
359.77204,1070
359.80846,1056
359.84488,1060
359.8813,1074
359.91772,1066
359.95414,1064
359.99056,1062
360.02698,1062
360.0634,1068
360.09982,1064
360.13624,1058
360.17266,1066
360.20908,1064
360.2455,1064
360.28192,1072
360.31834,1070
360.35476,1054
360.39118,1050
360.4276,1068
360.46402,1066
360.50044,1060
360.53686,1058
360.57328,1052
360.6097,1066
360.64612,1048
360.68254,1060
360.71896,1068
360.75538,1064
360.7918,1060
360.82822,1068
360.86464,1072
360.90106,1064
360.93748,1064
360.9739,1066
361.01032,1074
361.04674,1074
361.08316,1074
361.11958,1062
361.156,1076
361.19242,1066
361.22884,1062
361.26526,1064
361.30168,1058
361.3381,1074
361.37452,1062
361.41094,1054
361.44736,1060
361.48378,1076
361.5202,1068
361.55662,1058
361.59304,1064
361.62946,1068
361.66588,1062
361.7023,1060
361.73872,1058
361.77514,1058
361.81156,1066
361.84798,1056
361.8844,1056
361.92082,1072
361.95724,1068
361.99366,1070
362.03008,1066
362.0665,1064
362.10292,1070
362.13934,1064
362.17576,1064
362.21218,1062
362.2486,1074
362.28502,1058
362.32144,1062
362.35786,1062
362.39428,1060
362.4307,1060
362.46712,1064
362.50354,1072
362.53996,1064
362.57638,1066
362.6128,1068
362.64922,1056
362.68564,1056
362.72206,1068
362.75848,1062
362.7949,1064
362.83132,1062
362.86774,1060
362.90416,1070
362.94058,1058
362.977,1066
363.01342,1062
363.04984,1060
363.08626,1060
363.12268,1066
363.1591,1062
363.19552,1068
363.23194,1054
363.26836,1060
363.30478,1052
363.3412,1072
363.37762,1068
363.41404,1070
363.45046,1054
363.48688,1066
363.5233,1054
363.55972,1052
363.59614,1060
363.63256,1056
363.66898,1062
363.7054,1062
363.74182,1058
363.77824,1062
363.81466,1060
363.85108,1070
363.8875,1072
363.92392,1070
363.96034,1062
363.99676,1058
364.03318,1060
364.0696,1068
364.10602,1060
364.14244,1074
364.17886,1060
364.21528,1060
364.2517,1060
364.28812,1080
364.32454,1074
364.36096,1068
364.39738,1064
364.4338,1060
364.47022,1076
364.50664,1058
364.54306,1058
364.57948,1050
364.6159,1066
364.65232,1060
364.68874,1050
364.72516,1062
364.76158,1054
364.798,1062
364.83442,1054
364.87084,1062
364.90726,1058
364.94368,1070
364.9801,1070
365.01652,1062
365.05294,1082
365.08936,1070
365.12578,1056
365.1622,1060
365.19862,1074
365.23504,1066
365.27146,1074
365.30788,1048
365.3443,1068
365.38072,1058
365.41714,1056
365.45356,1066
365.48998,1066
365.5264,1072
365.56282,1062
365.59924,1070
365.63566,1054
365.67208,1062
365.7085,1072
365.74492,1072
365.78134,1056
365.81776,1064
365.85418,1070
365.8906,1070
365.92702,1060
365.96344,1070
365.99986,1054
366.03628,1054
366.0727,1058
366.10912,1068
366.14554,1058
366.18196,1064
366.21838,1054
366.2548,1046
366.29122,1062
366.32764,1074
366.36406,1064
366.40048,1076
366.4369,1050
366.47332,1068
366.50974,1050
366.54616,1076
366.58258,1068
366.619,1056
366.65542,1050
366.69184,1072
366.72826,1062
366.76468,1062
366.8011,1052
366.83752,1064
366.87394,1056
366.91036,1058
366.94678,1054
366.9832,1062
367.01962,1054
367.05604,1066
367.09246,1056
367.12888,1056
367.1653,1056
367.20172,1062
367.23814,1056
367.27456,1068
367.31098,1060
367.3474,1054
367.38382,1060
367.42024,1058
367.45666,1064
367.49308,1060
367.5295,1058
367.56592,1062
367.60234,1058
367.63876,1060
367.67518,1058
367.7116,1060
367.74802,1056
367.78444,1056
367.82086,1066
367.85728,1062
367.8937,1060
367.93012,1038
367.96654,1064
368.00296,1064
368.03938,1054
368.0758,1064
368.11222,1058
368.14864,1060
368.18506,1068
368.22148,1054
368.2579,1060
368.29432,1052
368.33074,1064
368.36716,1064
368.40358,1060
368.44,1060
368.47642,1064
368.51284,1060
368.54926,1068
368.58568,1084
368.6221,1062
368.65852,1056
368.69494,1062
368.73136,1060
368.76778,1064
368.8042,1060
368.84062,1056
368.87704,1064
368.91346,1064
368.94988,1062
368.9863,1066
369.02272,1058
369.05914,1058
369.09556,1058
369.13198,1058
369.1684,1070
369.20482,1054
369.24124,1050
369.27766,1062
369.31408,1054
369.3505,1054
369.38692,1068
369.42334,1068
369.45976,1066
369.49618,1052
369.5326,1056
369.56902,1052
369.60544,1062
369.64186,1046
369.67828,1054
369.7147,1056
369.75112,1064
369.78754,1068
369.82396,1056
369.86038,1056
369.8968,1058
369.93322,1064
369.96964,1060
370.00606,1060
370.04248,1066
370.0789,1064
370.11532,1054
370.15174,1052
370.18816,1056
370.22458,1058
370.261,1054
370.29742,1056
370.33384,1078
370.37026,1056
370.40668,1046
370.4431,1056
370.47952,1066
370.51594,1054
370.55236,1066
370.58878,1052
370.6252,1056
370.66162,1060
370.69804,1064
370.73446,1060
370.77088,1052
370.8073,1060
370.84372,1060
370.88014,1050
370.91656,1060
370.95298,1066
370.9894,1048
371.02582,1060
371.06224,1050
371.09866,1060
371.13508,1072
371.1715,1064
371.20792,1052
371.24434,1048
371.28076,1058
371.31718,1044
371.3536,1044
371.39002,1048
371.42644,1060
371.46286,1062
371.49928,1052
371.5357,1058
371.57212,1062
371.60854,1062
371.64496,1054
371.68138,1060
371.7178,1066
371.75422,1066
371.79064,1056
371.82706,1060
371.86348,1060
371.8999,1056
371.93632,1064
371.97274,1062
372.00916,1070
372.04558,1056
372.082,1060
372.11842,1058
372.15484,1052
372.19126,1054
372.22768,1050
372.2641,1064
372.30052,1062
372.33694,1048
372.37336,1042
372.40978,1056
372.4462,1056
372.48262,1064
372.51904,1066
372.55546,1050
372.59188,1058
372.6283,1054
372.66472,1054
372.70114,1058
372.73756,1050
372.77398,1054
372.8104,1058
372.84682,1056
372.88324,1064
372.91966,1054
372.95608,1068
372.9925,1062
373.02892,1048
373.06534,1054
373.10176,1052
373.13818,1048
373.1746,1050
373.21102,1050
373.24744,1058
373.28386,1056
373.32028,1054
373.3567,1046
373.39312,1050
373.42954,1054
373.46596,1046
373.50238,1048
373.5388,1044
373.57522,1048
373.61164,1054
373.64806,1062
373.68448,1066
373.7209,1050
373.75732,1054
373.79374,1052
373.83016,1052
373.86658,1056
373.903,1054
373.93942,1074
373.97584,1060
374.01226,1066
374.04868,1044
374.0851,1050
374.12152,1054
374.15916,1060
374.19558,1054
374.232,1060
374.26842,1054
374.30484,1058
374.34126,1056
374.37768,1070
374.4141,1062
374.45052,1070
374.48694,1052
374.52336,1064
374.55978,1056
374.5962,1062
374.63262,1060
374.66904,1062
374.70546,1050
374.74188,1058
374.7783,1060
374.81472,1054
374.85114,1052
374.88756,1064
374.92398,1082
374.9604,1058
374.99682,1050
375.03324,1062
375.06966,1058
375.10608,1058
375.1425,1048
375.17892,1038
375.21534,1056
375.25176,1062
375.28818,1060
375.3246,1054
375.36102,1048
375.39744,1058
375.43386,1072
375.47028,1056
375.5067,1048
375.54312,1052
375.57954,1058
375.61596,1054
375.65238,1048
375.6888,1062
375.72522,1062
375.76164,1062
375.79806,1054
375.83448,1064
375.8709,1044
375.90732,1062
375.94374,1054
375.98016,1052
376.01658,1054
376.053,1062
376.08942,1052
376.12584,1050
376.16226,1060
376.19868,1058
376.2351,1070
376.27152,1062
376.30794,1052
376.34436,1056
376.38078,1052
376.4172,1066
376.45362,1062
376.49004,1060
376.52646,1066
376.56288,1056
376.5993,1060
376.63572,1060
376.67214,1066
376.70856,1062
376.74498,1066
376.7814,1058
376.81782,1058
376.85424,1062
376.89066,1054
376.92708,1062
376.9635,1052
376.99992,1066
377.03634,1060
377.07276,1044
377.10918,1062
377.1456,1048
377.18202,1060
377.21844,1060
377.25486,1070
377.29128,1062
377.3277,1060
377.36412,1054
377.40054,1054
377.43696,1054
377.47338,1062
377.5098,1048
377.54622,1056
377.58264,1048
377.61906,1058
377.65548,1062
377.6919,1070
377.72832,1074
377.76474,1054
377.80116,1062
377.83758,1062
377.874,1054
377.91042,1060
377.94684,1048
377.98326,1058
378.01968,1058
378.0561,1056
378.09252,1054
378.12894,1064
378.16536,1058
378.20178,1064
378.2382,1068
378.27462,1062
378.31104,1052
378.34746,1062
378.38388,1056
378.4203,1066
378.45672,1052
378.49314,1060
378.52956,1062
378.56598,1056
378.6024,1060
378.63882,1058
378.67524,1060
378.71166,1064
378.74808,1056
378.7845,1052
378.82092,1056
378.85734,1058
378.89376,1060
378.93018,1056
378.9666,1078
379.00302,1052
379.03944,1060
379.07586,1064
379.11228,1064
379.1487,1070
379.18512,1062
379.22154,1064
379.25796,1048
379.29438,1060
379.3308,1060
379.36722,1048
379.40364,1040
379.44006,1072
379.47648,1056
379.5129,1064
379.54932,1054
379.58574,1054
379.62216,1056
379.65858,1058
379.695,1066
379.73142,1066
379.76784,1062
379.80426,1060
379.84068,1054
379.8771,1068
379.91352,1056
379.94994,1060
379.98636,1058
380.02278,1058
380.0592,1056
380.09562,1060
380.13204,1052
380.16846,1064
380.20488,1060
380.2413,1062
380.27772,1052
380.31414,1064
380.35056,1060
380.38698,1056
380.4234,1062
380.45982,1052
380.49624,1054
380.53266,1060
380.56908,1054
380.6055,1064
380.64192,1054
380.67834,1060
380.71476,1056
380.75118,1058
380.7876,1064
380.82402,1064
380.86044,1082
380.89686,1074
380.93328,1066
380.9697,1060
381.00612,1064
381.04254,1058
381.07896,1062
381.11538,1046
381.1518,1054
381.18822,1066
381.22464,1050
381.26106,1064
381.29748,1060
381.3339,1060
381.37032,1066
381.40674,1054
381.44316,1060
381.47958,1056
381.516,1070
381.55242,1060
381.58884,1058
381.62526,1052
381.66168,1062
381.6981,1064
381.73452,1060
381.77094,1054
381.80736,1062
381.84378,1064
381.8802,1062
381.91662,1062
381.95304,1056
381.98946,1058
382.02588,1068
382.0623,1066
382.09872,1060
382.13514,1054
382.17156,1070
382.20798,1056
382.2444,1064
382.28082,1058
382.31724,1058
382.35366,1070
382.39008,1058
382.4265,1062
382.46292,1064
382.49934,1062
382.53576,1056
382.57218,1062
382.6086,1054
382.64502,1058
382.68144,1062
382.71786,1058
382.75428,1050
382.7907,1054
382.82712,1064
382.86354,1074
382.89996,1062
382.93638,1064
382.9728,1062
383.00922,1070
383.04564,1060
383.08206,1064
383.11848,1060
383.1549,1054
383.19132,1056
383.22774,1068
383.26416,1062
383.30058,1058
383.337,1064
383.37342,1064
383.40984,1052
383.44626,1066
383.48268,1060
383.5191,1064
383.55552,1060
383.59194,1070
383.62836,1052
383.66478,1056
383.7012,1060
383.73762,1070
383.77404,1058
383.81046,1066
383.84688,1062
383.8833,1058
383.91972,1064
383.95614,1058
383.99256,1062
384.02898,1072
384.0654,1066
384.10182,1060
384.13824,1052
384.17466,1062
384.21108,1064
384.2475,1068
384.28392,1064
384.32034,1068
384.35676,1070
384.39318,1062
384.4296,1064
384.46602,1068
384.50244,1070
384.53886,1054
384.57528,1064
384.6117,1056
384.64812,1058
384.68454,1060
384.72096,1068
384.75738,1076
384.7938,1064
384.83022,1068
384.86664,1072
384.90306,1070
384.93948,1058
384.9759,1058
385.01232,1050
385.04874,1062
385.08516,1064
385.12158,1056
385.158,1056
385.19442,1050
385.23084,1066
385.26726,1062
385.30368,1062
385.3401,1076
385.37652,1062
385.41294,1066
385.44936,1058
385.48578,1064
385.5222,1062
385.55862,1054
385.59504,1076
385.63146,1080
385.66788,1062
385.7043,1076
385.74072,1078
385.77714,1066
385.81356,1058
385.84998,1064
385.8864,1062
385.92282,1056
385.95924,1054
385.99566,1062
386.03208,1062
386.0685,1062
386.10492,1060
386.14134,1064
386.17776,1064
386.21418,1054
386.2506,1062
386.28702,1072
386.32344,1062
386.35986,1056
386.39628,1058
386.4327,1068
386.46912,1076
386.50554,1068
386.54196,1072
386.57838,1060
386.6148,1064
386.65122,1066
386.68764,1068
386.72406,1072
386.76048,1058
386.7969,1066
386.83332,1052
386.86974,1078
386.90616,1062
386.94258,1060
386.979,1066
387.01542,1072
387.05184,1056
387.08826,1060
387.12468,1070
387.1611,1066
387.19752,1068
387.23394,1074
387.27036,1072
387.30678,1060
387.3432,1060
387.37962,1058
387.41604,1064
387.45246,1064
387.48888,1058
387.5253,1068
387.56172,1066
387.59814,1064
387.63456,1072
387.67098,1070
387.7074,1070
387.74382,1064
387.78024,1056
387.81666,1058
387.85308,1062
387.8895,1068
387.92592,1072
387.96234,1068
387.99876,1066
388.03518,1068
388.0716,1056
388.10802,1060
388.14444,1056
388.18086,1066
388.21728,1068
388.2537,1094
388.29012,1082
388.32654,1056
388.36296,1062
388.39938,1058
388.4358,1066
388.47222,1058
388.50864,1070
388.54506,1068
388.58148,1078
388.6179,1060
388.65432,1064
388.69074,1058
388.72716,1044
388.76358,1060
388.8,1066
388.83642,1068
388.87284,1056
388.90926,1060
388.94568,1066
388.9821,1066
389.01852,1072
389.05494,1070
389.09136,1056
389.12778,1058
389.1642,1052
389.20062,1070
389.23704,1068
389.27346,1066
389.30988,1072
389.3463,1062
389.38272,1072
389.41914,1066
389.45556,1070
389.49198,1062
389.5284,1060
389.56482,1062
389.60124,1062
389.63766,1064
389.67408,1072
389.7105,1072
389.74692,1070
389.78334,1060
389.81976,1066
389.85618,1052
389.8926,1062
389.92902,1072
389.96544,1056
390.00186,1064
390.03828,1054
390.0747,1070
390.11112,1062
390.14754,1064
390.18396,1068
390.22038,1070
390.2568,1054
390.29322,1058
390.32964,1068
390.36606,1066
390.40248,1064
390.4389,1064
390.47532,1060
390.51174,1072
390.54816,1072
390.58458,1072
390.621,1054
390.65742,1054
390.69384,1068
390.73026,1064
390.76668,1072
390.8031,1074
390.83952,1078
390.87594,1076
390.91236,1060
390.94878,1068
390.9852,1068
391.02162,1070
391.05804,1058
391.09446,1070
391.13088,1070
391.1673,1082
391.20372,1064
391.24014,1066
391.27656,1060
391.31298,1068
391.3494,1064
391.38582,1068
391.42224,1068
391.45866,1068
391.49508,1074
391.5315,1064
391.56792,1058
391.60434,1070
391.64076,1068
391.67718,1072
391.7136,1056
391.75002,1068
391.78644,1068
391.82286,1060
391.85928,1062
391.8957,1058
391.93212,1058
391.96854,1070
392.00496,1056
392.04138,1074
392.0778,1064
392.11422,1070
392.15064,1066
392.18706,1066
392.22348,1064
392.2599,1052
392.29632,1076
392.33274,1068
392.36916,1056
392.40558,1064
392.442,1076
392.47842,1068
392.51484,1070
392.55126,1060
392.58768,1070
392.6241,1062
392.66052,1070
392.69694,1072
392.73336,1072
392.76978,1066
392.8062,1068
392.84262,1064
392.87904,1062
392.91546,1060
392.95188,1060
392.9883,1072
393.02472,1074
393.06114,1062
393.09756,1068
393.13398,1070
393.1704,1070
393.20682,1066
393.24324,1066
393.27966,1092
393.31608,1060
393.3525,1066
393.38892,1076
393.42534,1058
393.46176,1064
393.49818,1078
393.5346,1072
393.57102,1066
393.60744,1070
393.64386,1068
393.68028,1070
393.7167,1072
393.75312,1066
393.78954,1062
393.82596,1070
393.86238,1064
393.8988,1062
393.93522,1064
393.97164,1082
394.00806,1060
394.04448,1072
394.0809,1062
394.11732,1062
394.15374,1060
394.19016,1068
394.22658,1074
394.263,1068
394.29942,1064
394.33584,1056
394.37226,1072
394.40868,1064
394.4451,1064
394.48152,1066
394.51794,1066
394.55436,1066
394.59078,1066
394.6272,1062
394.66362,1058
394.70004,1076
394.73646,1064
394.77288,1064
394.8093,1058
394.84572,1056
394.88214,1070
394.91856,1066
394.95498,1060
394.9914,1064
395.02782,1070
395.06424,1062
395.10066,1060
395.13708,1060
395.1735,1068
395.20992,1058
395.24634,1074
395.28276,1072
395.31918,1066
395.3556,1058
395.39202,1068
395.42844,1060
395.46486,1060
395.50128,1066
395.5377,1068
395.57412,1064
395.61054,1066
395.64696,1056
395.68338,1078
395.7198,1064
395.75622,1066
395.79264,1062
395.82906,1072
395.86548,1070
395.9019,1070
395.93832,1064
395.97474,1070
396.01116,1064
396.04758,1068
396.084,1066
396.12042,1070
396.15684,1058
396.19326,1056
396.22968,1072
396.2661,1068
396.30252,1074
396.33894,1064
396.37536,1068
396.41178,1074
396.4482,1066
396.48462,1064
396.52104,1058
396.55746,1070
396.59388,1056
396.6303,1048
396.66672,1070
396.70314,1062
396.73956,1064
396.77598,1054
396.8124,1052
396.84882,1066
396.88524,1062
396.92166,1066
396.95808,1070
396.9945,1056
397.03092,1070
397.06734,1060
397.10376,1058
397.14018,1070
397.1766,1060
397.21302,1058
397.24944,1062
397.28586,1070
397.32228,1054
397.3587,1062
397.39512,1058
397.43154,1056
397.46796,1072
397.50438,1060
397.5408,1066
397.57722,1066
397.61364,1072
397.65006,1072
397.68648,1058
397.7229,1066
397.75932,1062
397.79574,1056
397.83216,1074
397.86858,1060
397.905,1060
397.94142,1062
397.97784,1066
398.01426,1064
398.05068,1060
398.0871,1068
398.12352,1062
398.15994,1078
398.19636,1060
398.23278,1062
398.2692,1056
398.30562,1064
398.34204,1068
398.37846,1064
398.41488,1072
398.4513,1052
398.48772,1074
398.52414,1074
398.56056,1060
398.59698,1058
398.6334,1062
398.66982,1068
398.70624,1064
398.74266,1060
398.77908,1066
398.8155,1060
398.85192,1062
398.88834,1072
398.92476,1070
398.96118,1066
398.9976,1068
399.03402,1062
399.07044,1068
399.10686,1072
399.14328,1054
399.1797,1060
399.21612,1072
399.25254,1066
399.28896,1062
399.32538,1062
399.3618,1058
399.39822,1054
399.43464,1060
399.47106,1064
399.50748,1072
399.5439,1076
399.58032,1056
399.61674,1054
399.65316,1054
399.68958,1066
399.726,1068
399.76242,1058
399.79884,1066
399.83526,1066
399.87168,1054
399.9081,1070
399.94452,1058
399.98094,1062
400.01736,1050
400.05378,1062
400.0902,1058
400.12662,1068
400.16304,1056
400.19946,1066
400.23588,1062
400.2723,1064
400.30872,1062
400.34514,1070
400.38156,1058
400.41798,1064
400.4544,1060
400.49082,1076
400.52724,1056
400.56366,1066
400.60008,1060
400.6365,1058
400.67292,1064
400.70934,1062
400.74576,1066
400.78218,1054
400.8186,1056
400.85502,1054
400.89144,1066
400.92786,1070
400.96428,1064
401.0007,1054
401.03712,1070
401.07354,1062
401.10996,1062
401.14638,1058
401.1828,1068
401.21922,1058
401.25564,1058
401.29206,1054
401.32848,1062
401.3649,1058
401.40132,1052
401.43774,1052
401.47416,1062
401.51058,1066
401.547,1060
401.58342,1074
401.61984,1066
401.65626,1058
401.69268,1062
401.7291,1054
401.76552,1076
401.80194,1064
401.83836,1064
401.87478,1058
401.9112,1062
401.94762,1064
401.98404,1060
402.02046,1058
402.05688,1070
402.0933,1060
402.12972,1056
402.16614,1064
402.20256,1058
402.23898,1064
402.2754,1074
402.31182,1058
402.34824,1078
402.38466,1078
402.42108,1064
402.4575,1064
402.49392,1060
402.53034,1056
402.56676,1064
402.60318,1056
402.6396,1064
402.67602,1058
402.71244,1056
402.74886,1056
402.78528,1058
402.8217,1064
402.85812,1058
402.89454,1052
402.93096,1074
402.96738,1058
403.0038,1058
403.04022,1056
403.07664,1070
403.11306,1066
403.14948,1060
403.1859,1062
403.22232,1062
403.25874,1066
403.29516,1070
403.33158,1058
403.368,1064
403.40442,1066
403.44084,1064
403.47726,1056
403.51368,1062
403.5501,1060
403.58652,1076
403.62294,1074
403.65936,1066
403.69578,1080
403.7322,1066
403.76862,1064
403.80504,1062
403.84146,1060
403.87788,1060
403.9143,1060
403.95072,1066
403.98714,1058
404.02356,1070
404.05998,1060
404.0964,1064
404.13282,1072
404.16924,1066
404.20566,1062
404.24208,1058
404.2785,1058
404.31492,1066
404.35134,1056
404.38776,1062
404.42418,1058
404.4606,1060
404.49702,1050
404.53344,1064
404.56986,1056
404.60628,1070
404.6427,1062
404.67912,1048
404.71554,1054
404.75196,1058
404.78838,1062
404.8248,1056
404.86122,1060
404.89764,1062
404.93406,1056
404.97048,1060
405.0069,1054
405.04332,1062
405.07974,1056
405.11616,1060
405.15258,1056
405.189,1060
405.22542,1054
405.26184,1076
405.29826,1064
405.33468,1054
405.3711,1056
405.40752,1052
405.44394,1062
405.48036,1052
405.51678,1060
405.5532,1052
405.58962,1062
405.62604,1052
405.66246,1066
405.69888,1060
405.7353,1058
405.77172,1054
405.80814,1062
405.84456,1056
405.88098,1078
405.9174,1058
405.95382,1058
405.99024,1052
406.02666,1046
406.06308,1062
406.0995,1062
406.13592,1058
406.17234,1056
406.20876,1054
406.24518,1066
406.2816,1066
406.31802,1060
406.35444,1058
406.39086,1056
406.42728,1064
406.4637,1064
406.50012,1058
406.53654,1060
406.57296,1076
406.60938,1058
406.6458,1054
406.68222,1056
406.71864,1066
406.75506,1068
406.79148,1054
406.8279,1060
406.86432,1044
406.90074,1062
406.93716,1052
406.97358,1054
407.01,1064
407.04642,1052
407.08284,1058
407.11926,1058
407.15568,1058
407.1921,1054
407.22852,1054
407.26494,1060
407.30136,1052
407.33778,1058
407.3742,1060
407.41062,1052
407.44704,1054
407.48346,1058
407.51988,1068
407.5563,1060
407.59272,1054
407.62914,1082
407.66556,1062
407.70198,1050
407.7384,1060
407.77482,1056
407.81124,1060
407.84766,1072
407.88408,1050
407.9205,1060
407.95692,1068
407.99334,1062
408.02976,1060
408.06618,1054
408.1026,1060
408.13902,1070
408.17544,1058
408.21186,1052
408.24828,1050
408.2847,1044
408.32112,1050
408.35754,1052
408.39396,1060
408.43038,1060
408.4668,1060
408.50322,1060
408.53964,1048
408.57606,1060
408.61248,1052
408.6489,1050
408.68532,1054
408.72174,1060
408.75816,1056
408.79458,1050
408.831,1058
408.86742,1054
408.90384,1070
408.94026,1070
408.97668,1060
409.0131,1056
409.04952,1062
409.08594,1058
409.12236,1060
409.15878,1066
409.1952,1054
409.23162,1062
409.26804,1050
409.30446,1048
409.34088,1060
409.3773,1056
409.41372,1056
409.45014,1054
409.48656,1068
409.52298,1046
409.5594,1056
409.59582,1058
409.63224,1054
409.66866,1048
409.70508,1056
409.7415,1052
409.77792,1060
409.81434,1046
409.85076,1054
409.88718,1046
409.9236,1060
409.96002,1054
409.99644,1056
410.03286,1060
410.06928,1058
410.1057,1054
410.14212,1054
410.17854,1056
410.21496,1056
410.25138,1062
410.2878,1054
410.32422,1046
410.36064,1054
410.39706,1058
410.43348,1060
410.4699,1048
410.50632,1050
410.54274,1060
410.57916,1058
410.61558,1062
410.652,1050
410.68842,1046
410.72484,1060
410.76126,1048
410.79768,1054
410.8341,1060
410.87052,1056
410.90694,1058
410.94336,1050
410.97978,1064
411.0162,1054
411.05262,1056
411.08904,1054
411.12546,1056
411.16188,1054
411.1983,1056
411.23472,1066
411.27114,1056
411.30756,1070
411.34398,1048
